Coil Name: teste_1
I [A]: 0.000
Number of points: 9
PCB temperature [k]: 10.0000
Temperature Correction: True
V1_mean[V]	V1_std[V]	V2_mean[V]	V2_std[V]	V3_mean[V]	V3_std[V]	B1_mean[T]	B1_std[T]	B2_mean[T]	B2_std[T]	B3_mean[T]	B3_std[T]
0.0001596	0.0000013	0.0002533	0.0000023	-0.0001633	0.0000006	-0.0006608	0.0000091	-0.0007613	0.0000158	-0.0007848	0.0000041

date	time	V1[V]	V2[V]	V3[V]	B1[T]	B2[T]	B3[T]
23/07/06	09:40:20	0.000158167	0.000254488	-0.000162509	-0.0006513398817726627	-0.0007695819404484482	-0.0007898137362940993
23/07/06	09:40:23	0.000161983	0.000253173	-0.000163694	-0.0006773983496692392	-0.0007606995406598684	-0.0007817847188005807
23/07/06	09:40:25	0.00015843	0.000252251	-0.000163299	-0.0006531358401312463	-0.0007544717287758068	-0.0007844610579685439
23/07/06	09:40:27	0.000158825	0.000252515	-0.000163694	-0.0006558331920357454	-0.0007562549634164982	-0.0007817847188005807
23/07/06	09:40:29	0.000159483	0.00025791	-0.000162641	-0.0006603265022892314	-0.0007926964437939633	-0.0007889193647267412
23/07/06	09:40:31	0.000157641	0.000254883	-0.000163431	-0.0006477479650509011	-0.0007722500377177406	-0.000783566686398875
23/07/06	09:40:33	0.000160799	0.000250015	-0.000164088	-0.00066931312276738	-0.0007393682716971017	-0.0007791151551713736
23/07/06	09:40:35	0.000160272	0.000254094	-0.000162246	-0.000665714377337358	-0.0007669205978532069	-0.0007915957038854863
23/07/06	09:40:37	0.000160404	0.000250015	-0.000163694	-0.0006666157708801817	-0.0007393682716971017	-0.0007817847188005807
