Coil Name: teste_1
I [A]: 0.000
Number of points: 8
PCB temperature [k]: 10.0000
Temperature Correction: True
V1_mean[V]	V1_std[V]	V2_mean[V]	V2_std[V]	V3_mean[V]	V3_std[V]	B1_mean[T]	B1_std[T]	B2_mean[T]	B2_std[T]	B3_mean[T]	B3_std[T]
0.0001599	0.0000016	0.0002546	0.0000019	-0.0001628	0.0000017	-0.0006635	0.0000110	-0.0007701	0.0000131	-0.0007878	0.0000114

date	time	V1[V]	V2[V]	V3[V]	B1[T]	B2[T]	B3[T]
23/07/06	09:31:31	0.00016172	0.000250672	-0.000160009	-0.0006756023913314019	-0.0007438060942909532	-0.0008067525916634602
23/07/06	09:31:34	0.000160009	0.000253831	-0.00016093	-0.0006639184189895177	-0.000765144117896066	-0.0008005123173615388
23/07/06	09:31:36	0.000161457	0.000253436	-0.000163167	-0.0006738064329920258	-0.0007624760206198785	-0.0007853554295378267
23/07/06	09:31:38	0.000162246	0.000256725	-0.000164352	-0.0006791943080055367	-0.0007846921520380049	-0.0007773264120270385
23/07/06	09:31:40	0.000158562	0.000255146	-0.000163036	-0.0006540372336794634	-0.0007740265176702876	-0.0007862430255645367
23/07/06	09:31:42	0.000157772	0.000254883	-0.000163036	-0.0006486425298624068	-0.0007722500377177406	-0.0007862430255645367
23/07/06	09:31:44	0.000158167	0.000254488	-0.000162246	-0.0006513398817726627	-0.0007695819404484482	-0.0007915957038854863
23/07/06	09:31:46	0.000159615	0.000257383	-0.000165668	-0.0006612278958343669	-0.0007891367292353455	-0.0007684097984512264
